"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1978,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Dorothy Eleanor Cleveland","republican",FALSE,"total",8408,110093,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"John Bouie II","republican",FALSE,"total",83542,286626,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"G. V. (Sonny) Montgomer","democrat",FALSE,"total",83163,122989,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Jon Clifton Hinson","republican",FALSE,"total",68225,132132,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Evan Doss Jr. ","independent",FALSE,"total",25134,132132,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Trent Lott","republican",FALSE,"total",97177,97177,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",80553,127745,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Jack L. McMillan","republican",FALSE,"total",43705,194544,FALSE,20171005
1986,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"G.V. ""Sonny"" Montgomery","democrat",FALSE,"total",80575,80575,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Chase Wilson","libertarian",FALSE,"total",6181,300423,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Rick ""Rico"" Hoskins","independent",FALSE,"total",478,219093,FALSE,20171005
1984,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"John Hargett","independent",FALSE,"total",17991,154521,FALSE,20171005
1980,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Trent Lott","republican",FALSE,"total",131559,177975,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"David R. Bowen","democrat",FALSE,"total",75092,119173,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Michael E. Williams","republican",FALSE,"total",37710,200574,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Charles T. Scarborough","libertarian",FALSE,"total",15465,100250,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"H. B. ""Brownie"" Wells","american",FALSE,"total",1480,119173,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Jamie L. Whitten","democrat",FALSE,"total",43668,67318,FALSE,20171005
2008,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Richard Cook","republican",FALSE,"total",90364,291970,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Trent Lott","republican",FALSE,"total",104554,153278,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Arlon (Blackie) Coate","democrat",FALSE,"total",22634,105518,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"G. V. (Sonny) Montgomery","democrat",FALSE,"total",101685,110093,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"B. L. Norman","american",FALSE,"total",1862,132991,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Horace E. Hutcheson","independent",FALSE,"total",2059,86151,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Robert Claunch","reform",FALSE,"total",1065,101095,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Jonathan Golden","libertarian",FALSE,"total",2313,210363,FALSE,20171005
2004,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",219328,277584,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Lee Dilworth","reform",FALSE,"total",3426,163050,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"William G. (Will) Chipman","libertarian",FALSE,"total",4167,171933,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Will Chipman","libertarian",FALSE,"total",32533,112817,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"G.V. (Sonny) Montgomery","democrat",FALSE,"total",114530,123049,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Alan Nunelee","republican",FALSE,"total",121074,219093,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"G. V. (Sonny) Montgomery","democrat",FALSE,"total",129088,137409,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Dorothy (Dot) Benford","republican",FALSE,"total",41248,174609,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Gene Taylor","democrat",FALSE,"total",103415,177445,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Liles Williams","republican",FALSE,"total",69469,152216,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Troy Ray","independent",FALSE,"total",6918,286626,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Steven Palazzo","republican",FALSE,"total",105613,203384,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Brad A. McDonald","libertarian",FALSE,"total",760,219151,FALSE,20171005
1986,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Gail Healy","republican",FALSE,"total",34190,120009,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mary McKenzie Maxey","independent",FALSE,"total",1436,132132,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Trent Lott","republican",FALSE,"total",82884,105518,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",123724,182966,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Gregg Harper","republican",FALSE,"total",209490,316445,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mike Parker","democrat",FALSE,"total",57137,70891,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Dorothy Benford","independent",FALSE,"total",1403,173631,FALSE,20171005
1984,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Arlon ""Blackie"" Coate","democrat",FALSE,"total",25840,168477,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Roland Byrd","republican",FALSE,"total",42601,119173,FALSE,20171005
2004,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Gene Taylor","democrat",FALSE,"total",179979,280382,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Thad Cochran","republican",FALSE,"total",101132,132991,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Dunn Lampton","republican",FALSE,"total",79218,199034,FALSE,20171005
2012,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Cobby Mondale Williams","",FALSE,"total",4605,320244,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Dorothy Benford","republican",FALSE,"total",11224,70617,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Jim Bush","republican",FALSE,"total",38381,175826,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Bennie G. Thompson","democrat",FALSE,"total",89913,163050,FALSE,20171005
2012,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Ron Williams","",FALSE,"total",17982,285432,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",95404,133567,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Carroll Grantham","reform",FALSE,"total",498,219151,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Charles W. ""Chip"" Pickering","republican",FALSE,"total",139329,219151,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"G.V. (Sonny) Montgomery","democrat",FALSE,"total",49162,49162,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Les Green","independent",FALSE,"total",2020,219093,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mike Parker","democrat",FALSE,"total",110184,201063,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Bill Wheeler","democrat",FALSE,"total",47192,127745,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mike Parker","democrat",FALSE,"total",82939,121139,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"George Barlos","republican",FALSE,"total",48575,121754,FALSE,20171005
2006,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"James K. (Ken) Hurt","democrat",FALSE,"total",49174,144272,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Rev. Eddie L. McBride","independent",FALSE,"total",2770,152216,FALSE,20171005
2012,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Matt Moore","",FALSE,"total",82344,285432,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Larkin Smith","republican",FALSE,"total",100185,182219,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"M. Roland Byrd","republican",FALSE,"total",35730,93408,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Roger I. Gerrard","veterans party of america",FALSE,"total",8696,316445,FALSE,20171005
2004,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Jim Giles","independent",FALSE,"total",40426,293368,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Bennie G. Thompson","democrat",FALSE,"total",68014,126692,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Gerald Blessey","democrat",FALSE,"total",48724,153278,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mark Gladney","democrat",FALSE,"total",77505,278779,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Tracella Lou O'Hara Hill","reform",FALSE,"total",1586,194716,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Gail Giaramita","constitution",FALSE,"total",1235,219093,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Gene Taylor","democrat",FALSE,"total",89926,110514,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Shawn O'Hara","reform",FALSE,"total",5264,278779,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Ernie John Hopkins","libertarian",FALSE,"total",2580,199034,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Johnny McLeod","reform",FALSE,"total",3823,286626,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Gene Taylor","democrat",FALSE,"total",95243,203384,FALSE,20171005
1980,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Leslie Burl McLemore","independent",FALSE,"total",52959,177896,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Jamie L. Whitten","democrat",FALSE,"total",79726,112476,FALSE,20171005
1984,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Robert Clark","democrat",FALSE,"total",89154,182420,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Anna Jewel Revies","reform",FALSE,"total",787,203384,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Dan E. Rogers","libertarian",FALSE,"total",483,177445,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Jordan N. Gollub","independence",FALSE,"total",429,177445,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Mike Espy","democrat",FALSE,"total",112401,173631,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Brenda Blackburn","reform",FALSE,"total",3477,133567,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Jamie L. Whitten","democrat",FALSE,"total",137445,175826,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Randy McDonnell","republican",FALSE,"total",35309,194395,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"John Arthur Eaves Jr.","democrat",FALSE,"total",68658,188144,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Charles W. ""Chip"" Pickering Jr.","republican",FALSE,"total",115443,188144,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Vince Thornton","mississippi taxpayers",FALSE,"total",9408,126692,FALSE,20171005
2006,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Yvonne R. Brown","republican",FALSE,"total",55672,155832,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Henry Boyd Jr.","democrat",FALSE,"total",55998,182966,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Liz Gilchrist","independent",FALSE,"total",2446,201063,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Jamie L. Whitten","democrat",FALSE,"total",121664,204616,FALSE,20171005
2012,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"John ??Luke?? Pannell","",FALSE,"total",58605,293322,FALSE,20171005
2006,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Randy McDonnell","republican",FALSE,"total",28117,139113,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Dennis Dollar","republican",FALSE,"total",71114,177445,FALSE,20171005
1982,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Robert G. Clark","democrat",FALSE,"total",71536,147873,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Liz Gilchrist","independent",FALSE,"total",10523,194544,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Gregg Harper","republican",FALSE,"total",132393,194716,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Shawn O'Hara","independent",FALSE,"total",2673,191058,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Gene Taylor","democrat",FALSE,"total",120766,191058,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Le'Roy C. Carney","independent",FALSE,"total",1832,177445,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Bennie G. Thompson","democrat",FALSE,"total",102503,171933,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Wayne L. Parker","libertarian",FALSE,"total",3002,194395,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mike Wood","republican",FALSE,"total",38200,121139,FALSE,20171005
1996,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"John A. (Andy) Rouse","libertarian",FALSE,"total",2281,182966,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Rex N. Weathers","democrat",FALSE,"total",32318,133567,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Gene Taylor","democrat",FALSE,"total",73179,121754,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Philip Mayeux","natural law",FALSE,"total",498,101095,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Harold M. Taylor","libertarian",FALSE,"total",2368,133567,FALSE,20171005
1986,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Mike Espy","democrat",FALSE,"total",73119,141411,FALSE,20171005
2006,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",95098,144272,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Wally Pang","independent",FALSE,"total",2180,219093,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Sheila A. Smith","republican",FALSE,"total",20588,110514,FALSE,20171005
2014,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Gregg Harper","republican",FALSE,"total",117771,170946,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"John ""Andy"" Rouse","libertarian",FALSE,"total",2157,99333,FALSE,20171005
2004,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Shawn O'Hara","reform",FALSE,"total",2596,264869,FALSE,20171005
1986,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Wayne Dowdy","democrat",FALSE,"total",85819,120009,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Luther G. Latham","independent",FALSE,"total",1260,132991,FALSE,20171005
2008,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Joel Gill","democrat",FALSE,"total",127698,340869,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",66738,99333,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"David Bowen","democrat",FALSE,"total",57678,93408,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Roger F. Wicker","republican",FALSE,"total",145967,209040,FALSE,20171005
1992,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Mike Parker","democrat",FALSE,"total",130927,194544,FALSE,20171005
2014,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Matt Moore","democrat",FALSE,"total",37869,155576,FALSE,20171005
1990,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Bill Bowlin","republican",FALSE,"total",23650,67318,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",5,"gen",FALSE,"Katie Perrone","reform",FALSE,"total",2820,194395,FALSE,20171005
1988,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Thomas Collins","republican",FALSE,"total",88433,201063,FALSE,20171005
2012,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Danny Bedwell","",FALSE,"total",3584,309177,FALSE,20171005
1980,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Frank Drake","republican",FALSE,"total",42300,139050,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Bennie G. Thompson","democrat",FALSE,"total",112777,173307,FALSE,20171005
2000,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"William G. Chipman","libertarian",FALSE,"total",4305,173307,FALSE,20171005
2008,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Wally Pang","independent",FALSE,"total",3736,341389,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Ronnie Shows","democrat",FALSE,"total",76184,219151,FALSE,20171005
1984,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Webb Franklin","republican",FALSE,"total",92392,182420,FALSE,20171005
2014,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Shelley Shoemake","reform",FALSE,"total",11493,148646,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Karl Cleveland Mertz","republican",FALSE,"total",34373,161868,FALSE,20171005
1978,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Perry Lawrence Dillard","independent",FALSE,"total",2500,132132,FALSE,20171005
1976,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Sterling P. Davis","democrat",FALSE,"total",28737,132991,FALSE,20171005
2004,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Lamonica L. Magee","reform",FALSE,"total",18068,293368,FALSE,20171005
1998,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Charles W. ""Chip"" Pickering","republican",FALSE,"total",84785,100250,FALSE,20171005
2012,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Robert W. Claunch","",FALSE,"total",2108,285432,FALSE,20171005
2016,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Bennie G. Thompson","democrat",FALSE,"total",192343,286626,FALSE,20171005
1994,"Mississippi","MS",28,64,46,"US House",2,"gen",FALSE,"Bill Jordan","republican",FALSE,"total",49270,126692,FALSE,20171005
2014,"Mississippi","MS",28,64,46,"US House",3,"gen",FALSE,"Douglas MacArthur ""Doug"" Magee","democrat",FALSE,"total",47744,170946,FALSE,20171005
2002,"Mississippi","MS",28,64,46,"US House",4,"gen",FALSE,"Wayne L. Parker","libertarian",FALSE,"total",3311,161868,FALSE,20171005
2010,"Mississippi","MS",28,64,46,"US House",1,"gen",FALSE,"Barbara Dale Washer","reform",FALSE,"total",389,219093,FALSE,20171005
